date,hour,rented_bike_count,temperature,humidity,wind_speed,dew_point,solar_radiation,rainfall,snowfall,cloud_cover,apparent_temperature,wind_gusts,sunshine_duration
2024-07-31,3,87,23.5,89,2.37,21.5,0.0,0.3,0.0,100,26.9,4.5,0.0
2024-07-31,4,82,23.3,91,2.31,21.7,0.0,0.5,0.0,100,26.8,4.5,0.0
2024-07-31,5,463,23.1,94,2.3,22.1,0.0,0.0,0.0,100,26.9,3.6,0.0
2024-07-31,6,1325,23.2,93,2.77,22.0,0.0,0.0,0.0,100,26.7,4.3,0.0
2024-07-31,7,2688,23.6,91,3.35,22.1,20.0,0.0,0.0,91,26.9,5.2,0.0
2024-07-31,8,4771,24.8,84,4.56,22.0,143.0,0.0,0.0,58,27.4,7.6,3600.0
2024-07-31,9,3242,23.9,90,4.85,22.1,104.0,0.8,0.0,100,26.4,8.2,0.0
2024-07-31,10,2420,26.2,78,4.95,22.1,438.0,0.2,0.0,93,28.6,8.9,3600.0
2024-07-31,11,2315,26.6,77,4.22,22.2,358.0,0.1,0.0,59,29.4,8.9,2814.48
2024-07-31,12,2460,28.0,72,4.66,22.5,519.0,0.2,0.0,89,30.8,9.5,3600.0
2024-07-31,13,2436,28.8,69,5.06,22.6,510.0,0.2,0.0,98,31.4,9.9,3600.0
2024-07-31,14,2425,28.7,72,4.3,23.3,424.0,3.9,0.0,22,32.2,10.0,3600.0
2024-07-31,15,2676,30.2,65,3.54,23.0,677.0,0.3,0.0,61,34.6,9.8,3600.0
2024-07-31,16,3373,31.9,51,4.11,20.6,652.0,0.0,0.0,100,34.5,8.7,3600.0
2024-07-31,17,5746,30.8,55,3.26,20.7,281.0,0.0,0.0,94,33.4,8.4,2478.04
2024-07-31,18,6109,26.1,79,4.0,22.1,248.0,3.0,0.0,57,29.0,9.5,3600.0
2024-07-31,19,4562,25.8,81,3.22,22.3,140.0,0.0,0.0,25,29.3,8.4,3600.0
2024-07-31,20,3455,24.5,83,2.68,21.4,47.0,0.0,0.0,17,27.7,6.4,1790.61
2024-07-31,21,2287,26.7,69,1.91,20.5,0.0,0.1,0.0,1,29.9,2.7,0.0
2024-07-31,22,1453,25.9,73,2.12,20.6,0.0,0.0,0.0,4,29.0,3.2,0.0
2024-07-31,23,1042,24.8,77,1.68,20.6,0.0,0.0,0.0,16,28.1,3.2,0.0
2024-08-01,0,511,23.9,82,1.5,20.6,0.0,0.0,0.0,3,27.4,2.5,0.0
2024-08-01,1,272,23.1,87,1.51,20.8,0.0,0.0,0.0,0,26.6,2.3,0.0
2024-08-01,2,137,22.4,91,1.58,20.9,0.0,0.0,0.0,0,25.9,2.3,0.0
2024-08-01,3,77,22.1,93,1.77,20.9,0.0,0.0,0.0,0,25.5,2.8,0.0
2024-08-01,4,88,21.4,95,1.7,20.6,0.0,0.0,0.0,0,24.7,2.8,0.0
2024-08-01,5,393,20.8,97,1.94,20.3,0.0,0.0,0.0,0,23.8,2.4,0.0
2024-08-01,6,1292,20.4,98,1.84,20.1,0.0,0.0,0.0,0,23.4,2.4,0.0
2024-08-01,7,2517,22.5,92,1.3,21.0,52.0,0.0,0.0,0,26.2,2.5,2288.11
2024-08-01,8,4404,25.7,79,0.98,21.8,204.0,0.0,0.0,0,30.0,2.9,3600.0
2024-08-01,9,3547,28.8,62,1.36,20.7,385.0,0.0,0.0,0,32.3,3.7,3600.0
2024-08-01,10,2439,30.5,52,1.58,19.5,559.0,0.0,0.0,0,33.4,4.3,3600.0
2024-08-01,11,2223,31.7,48,2.2,19.5,707.0,0.0,0.0,8,35.1,5.2,3600.0
2024-08-01,12,1602,32.8,45,2.83,19.3,812.0,0.0,0.0,35,36.4,7.3,3600.0
2024-08-01,13,2214,34.0,43,3.06,19.8,847.0,0.0,0.0,10,37.9,7.1,3600.0
2024-08-01,14,2263,34.8,42,3.13,19.9,772.0,0.0,0.0,27,38.2,7.0,3600.0
2024-08-01,15,2386,34.6,41,3.13,19.3,728.0,0.0,0.0,37,37.5,7.0,3600.0
2024-08-01,16,3265,33.8,44,3.22,19.8,656.0,0.0,0.0,23,36.5,7.1,3600.0
2024-08-01,17,5168,31.7,57,4.63,22.0,495.0,0.1,0.0,51,34.2,8.5,3600.0
2024-08-01,18,5447,30.8,61,4.69,22.5,329.0,0.0,0.0,35,33.6,8.9,3600.0
2024-08-01,19,4441,29.7,68,3.71,23.2,178.0,0.0,0.0,13,33.4,8.2,3600.0
2024-08-01,20,3216,27.9,75,2.78,23.1,56.0,0.0,0.0,15,32.0,6.1,2553.08
2024-08-01,21,2392,26.3,83,1.57,23.1,0.0,0.0,0.0,27,31.1,3.4,0.0
2024-08-01,22,1682,25.6,85,1.53,22.9,0.0,0.0,0.0,35,30.2,2.5,0.0
2024-08-01,23,1063,25.8,82,0.98,22.5,0.0,0.0,0.0,68,30.5,2.7,0.0
2024-08-02,0,673,25.9,82,2.14,22.6,0.0,0.0,0.0,24,30.1,3.1,0.0
2024-08-02,1,352,25.4,85,2.77,22.7,0.0,1.2,0.0,72,29.3,4.6,0.0
2024-08-02,2,209,26.0,78,0.51,21.8,0.0,0.1,0.0,40,30.5,4.1,0.0
2024-08-02,3,85,24.7,86,1.73,22.2,0.0,0.1,0.0,9,28.9,2.6,0.0
2024-08-02,4,109,24.0,90,2.12,22.2,0.0,0.0,0.0,80,28.0,2.3,0.0
2024-08-02,5,348,23.6,90,2.01,21.9,0.0,0.0,0.0,100,27.4,2.7,0.0
2024-08-02,6,1088,23.7,89,1.97,21.7,0.0,0.0,0.0,100,27.4,2.4,0.0
2024-08-02,7,2010,24.9,84,1.91,22.0,45.0,0.0,0.0,94,28.9,2.9,1016.74
2024-08-02,8,3246,26.3,79,1.36,22.4,186.0,0.0,0.0,21,30.8,3.4,3600.0
2024-08-02,9,2879,27.0,73,2.1,21.8,294.0,2.1,0.0,99,30.7,5.9,3600.0
2024-08-02,10,2240,29.7,65,1.0,22.5,440.0,0.0,0.0,70,34.4,4.6,3600.0
2024-08-02,11,2337,32.0,58,2.28,22.7,581.0,0.0,0.0,96,36.3,5.1,3600.0
2024-08-02,12,2531,32.6,56,3.68,22.8,626.0,0.0,0.0,99,36.4,7.1,3600.0
2024-08-02,13,2652,32.6,56,4.25,22.6,732.0,0.2,0.0,97,36.7,8.2,3600.0
2024-08-02,14,2583,32.9,53,4.74,21.9,776.0,0.0,0.0,100,36.5,9.9,3600.0
2024-08-02,15,2730,29.7,64,6.0,22.2,631.0,2.7,0.0,100,32.0,12.1,3600.0
2024-08-02,16,3414,30.4,62,0.58,22.4,314.0,0.6,0.0,100,35.2,10.1,3599.76
2024-08-02,17,4421,27.7,74,4.43,22.8,304.0,1.3,0.0,100,30.8,8.2,2509.03
2024-08-02,18,2665,26.3,85,0.98,23.5,156.0,1.6,0.0,24,31.7,7.8,3600.0
2024-08-02,19,1035,26.4,85,1.86,23.6,205.0,0.0,0.0,30,31.4,4.1,3600.0
2024-08-02,20,1764,25.0,90,3.16,23.3,47.0,0.1,0.0,100,29.1,7.0,1016.17
2024-08-02,21,1472,25.9,88,2.05,23.8,0.0,0.0,0.0,40,30.9,3.0,0.0
2024-08-02,22,1208,25.0,94,1.8,23.9,0.0,0.0,0.0,24,30.1,4.1,0.0
2024-08-02,23,1159,24.0,95,1.98,23.2,0.0,0.0,0.0,41,28.6,2.8,0.0
2024-08-03,0,804,24.5,94,2.58,23.4,0.0,0.0,0.0,99,28.9,4.4,0.0
2024-08-03,1,606,24.3,93,2.16,23.2,0.0,0.0,0.0,100,28.8,4.1,0.0
2024-08-03,2,448,24.1,94,1.9,23.0,0.0,0.0,0.0,100,28.6,3.4,0.0
2024-08-03,3,304,24.1,93,1.92,22.9,0.0,0.0,0.0,100,28.6,3.0,0.0
2024-08-03,4,194,23.9,94,1.58,23.0,0.0,0.1,0.0,100,28.6,3.1,0.0
2024-08-03,5,177,23.7,96,2.48,23.0,0.0,0.0,0.0,96,28.0,4.0,0.0
2024-08-03,6,478,23.4,96,3.0,22.8,0.0,0.0,0.0,49,27.2,4.8,0.0
2024-08-03,7,1135,24.0,94,3.0,22.9,45.0,0.0,0.0,46,27.9,5.1,1574.38
2024-08-03,8,1900,25.2,88,2.5,23.1,192.0,0.0,0.0,48,29.5,5.1,3600.0
2024-08-03,9,3226,27.5,77,2.43,23.2,365.0,0.0,0.0,70,31.8,5.3,3600.0
2024-08-03,10,4459,29.5,65,3.1,22.4,535.0,0.0,0.0,59,33.1,6.3,3600.0
2024-08-03,11,4900,30.8,61,3.1,22.5,642.0,0.0,0.0,93,35.0,6.7,3600.0
2024-08-03,12,4885,31.9,56,3.35,22.1,735.0,0.0,0.0,88,36.2,8.2,3600.0
2024-08-03,13,4634,32.9,54,3.88,22.4,744.0,0.0,0.0,55,37.0,8.9,3600.0
2024-08-03,14,4162,33.0,54,3.83,22.6,720.0,0.1,0.0,45,37.2,8.8,3600.0
2024-08-03,15,3485,30.5,65,1.56,23.3,633.0,6.2,0.0,86,35.9,8.2,3600.0
2024-08-03,16,3498,27.7,78,5.41,23.5,484.0,4.8,0.0,65,30.6,9.5,3600.0
2024-08-03,17,2103,27.7,77,4.25,23.3,414.0,0.2,0.0,46,31.2,10.9,3600.0
2024-08-03,18,1888,28.6,72,2.15,23.2,310.0,0.1,0.0,92,33.1,7.8,3600.0
2024-08-03,19,651,27.3,77,3.04,22.9,121.0,0.1,0.0,97,31.1,5.2,2994.53
2024-08-03,20,383,25.8,82,2.5,22.4,39.0,0.0,0.0,98,29.7,5.4,0.0
2024-08-03,21,797,24.8,94,1.32,23.7,0.0,1.2,0.0,98,30.1,2.0,0.0
2024-08-03,22,869,24.1,91,1.35,22.5,0.0,0.0,0.0,100,28.6,2.5,0.0
2024-08-03,23,784,23.7,95,2.75,22.8,0.0,0.3,0.0,100,27.7,4.7,0.0
2024-08-04,0,602,23.6,96,1.5,22.8,0.0,0.2,0.0,100,28.2,4.4,0.0
2024-08-04,1,472,23.2,96,2.94,22.5,0.0,0.0,0.0,100,26.9,5.0,0.0
2024-08-04,2,379,23.4,96,2.41,22.8,0.0,0.0,0.0,100,27.5,4.7,0.0
2024-08-04,3,243,23.5,97,2.69,22.9,0.0,0.0,0.0,100,27.6,4.3,0.0
2024-08-04,4,158,23.2,97,3.11,22.8,0.0,0.0,0.0,83,27.0,5.1,0.0
2024-08-04,5,155,23.0,97,1.86,22.5,0.0,0.0,0.0,100,27.3,5.1,0.0
2024-08-04,6,340,23.1,96,2.26,22.5,0.0,0.1,0.0,89,27.2,3.6,0.0
2024-08-04,7,678,23.2,95,3.47,22.3,31.0,0.0,0.0,65,26.5,5.8,0.0
2024-08-04,8,1189,23.8,91,3.91,22.3,152.0,0.0,0.0,51,26.9,6.9,3600.0
2024-08-04,9,1844,24.6,84,3.97,21.6,248.0,0.2,0.0,100,27.2,8.1,2624.48
2024-08-04,10,2400,24.2,86,3.16,21.7,133.0,0.5,0.0,98,27.3,7.9,0.0
2024-08-04,11,2973,24.2,88,3.05,22.1,226.0,1.7,0.0,100,27.6,6.8,0.0
2024-08-04,12,3213,23.7,89,3.98,21.8,251.0,8.0,0.0,100,26.5,8.2,0.0
2024-08-04,13,3295,24.8,85,3.68,22.1,336.0,0.3,0.0,100,27.8,7.4,617.05
2024-08-04,14,3138,27.0,73,3.75,21.7,514.0,0.1,0.0,91,29.8,7.8,3124.05
2024-08-04,15,2971,27.8,72,3.89,22.4,642.0,0.2,0.0,54,31.4,8.1,3600.0
2024-08-04,16,2382,28.2,70,3.58,22.1,472.0,0.1,0.0,100,31.3,8.3,3600.0
2024-08-04,17,874,24.9,82,2.9,21.7,285.0,2.3,0.0,100,28.1,7.9,3345.43
2024-08-04,18,1951,25.1,81,3.16,21.7,146.0,0.0,0.0,87,28.3,5.6,0.0
2024-08-04,19,2005,25.3,82,3.04,22.0,174.0,0.0,0.0,92,28.7,5.7,3600.0
2024-08-04,20,1967,24.3,87,2.41,22.0,46.0,0.0,0.0,97,28.0,5.0,1013.68
2024-08-04,21,1400,24.5,88,3.82,22.5,0.0,0.0,0.0,19,27.7,6.1,0.0
2024-08-04,22,993,24.1,89,3.41,22.2,0.0,0.0,0.0,7,27.4,6.2,0.0
2024-08-04,23,655,23.8,92,3.32,22.3,0.0,0.0,0.0,3,27.2,5.4,0.0
2024-08-05,0,366,23.5,92,3.48,22.2,0.0,0.0,0.0,2,26.8,5.6,0.0
2024-08-05,1,185,23.2,93,2.8,21.9,0.0,0.0,0.0,1,26.6,5.5,0.0
2024-08-05,2,89,22.8,92,2.33,21.5,0.0,0.0,0.0,1,26.3,4.5,0.0
2024-08-05,3,84,22.2,92,1.79,20.9,0.0,0.0,0.0,0,25.6,3.7,0.0
2024-08-05,4,83,21.5,92,2.05,20.2,0.0,0.0,0.0,0,24.4,2.9,0.0
2024-08-05,5,381,21.1,90,1.94,19.4,0.0,0.0,0.0,0,23.6,3.0,0.0
2024-08-05,6,1188,20.3,90,2.27,18.5,0.0,0.0,0.0,0,22.3,3.0,0.0
2024-08-05,7,2293,22.1,82,2.27,18.8,46.0,0.0,0.0,0,24.2,3.0,2075.36
2024-08-05,8,4051,24.2,74,1.7,19.3,198.0,0.0,0.0,0,26.9,3.7,3600.0
2024-08-05,9,3130,26.8,65,2.06,19.5,382.0,0.0,0.0,0,29.3,4.5,3600.0
2024-08-05,10,2283,28.5,56,1.7,19.0,559.0,0.0,0.0,0,31.0,4.6,3600.0
2024-08-05,11,2269,29.9,50,1.1,18.4,710.0,0.0,0.0,0,33.4,4.4,3600.0
2024-08-05,12,2505,31.0,45,0.32,17.6,819.0,0.0,0.0,6,35.4,3.9,3600.0
2024-08-05,13,2286,31.9,43,1.9,17.9,870.0,0.0,0.0,100,35.7,4.7,3600.0
2024-08-05,14,2395,31.6,46,3.31,18.4,721.0,0.0,0.0,62,33.9,6.6,3600.0
2024-08-05,15,2564,31.6,46,3.83,18.5,743.0,0.0,0.0,25,33.8,7.3,3600.0
2024-08-05,16,3253,29.7,57,5.5,20.4,625.0,0.0,0.0,98,31.2,9.8,3600.0
2024-08-05,17,5414,28.8,69,5.46,22.4,533.0,0.0,0.0,98,31.1,10.3,3600.0
2024-08-05,18,5610,29.8,69,3.98,23.4,324.0,0.0,0.0,97,33.5,9.6,3600.0
2024-08-05,19,4472,30.2,51,5.07,19.1,170.0,0.0,0.0,90,30.9,8.0,3600.0
2024-08-05,20,3013,28.1,66,4.97,21.2,47.0,0.0,0.0,86,30.0,9.0,1155.17
2024-08-05,21,2010,27.4,70,2.33,21.4,0.0,0.0,0.0,100,30.8,3.9,0.0
2024-08-05,22,1405,26.1,70,2.05,20.2,0.0,0.0,0.0,89,29.1,3.6,0.0
2024-08-05,23,800,25.3,71,2.7,19.7,0.0,0.0,0.0,90,27.6,4.2,0.0
2024-08-06,0,420,25.0,72,3.47,19.6,0.0,0.0,0.0,10,26.9,5.4,0.0
2024-08-06,1,204,24.7,73,3.64,19.6,0.0,0.0,0.0,32,26.4,5.9,0.0
2024-08-06,2,110,24.3,76,3.13,19.7,0.0,0.0,0.0,54,26.4,5.7,0.0
2024-08-06,3,50,23.8,80,2.88,20.1,0.0,0.0,0.0,6,26.3,4.9,0.0
2024-08-06,4,104,23.6,83,2.95,20.4,0.0,0.0,0.0,1,26.1,4.8,0.0
2024-08-06,5,496,23.0,87,2.06,20.8,0.0,0.0,0.0,0,26.2,4.7,0.0
2024-08-06,6,1402,22.7,91,1.92,21.1,0.0,0.0,0.0,1,26.1,3.2,0.0
2024-08-06,7,2684,23.6,89,2.62,21.6,42.0,0.0,0.0,3,27.0,4.0,1668.98
2024-08-06,8,4762,25.3,83,2.75,22.3,184.0,0.0,0.0,7,29.0,5.2,3600.0
2024-08-06,9,3594,27.7,79,3.54,23.7,346.0,0.0,0.0,36,31.8,6.8,3600.0
2024-08-06,10,2367,29.0,72,2.11,23.6,487.0,0.0,0.0,71,33.8,7.3,3600.0
2024-08-06,11,2240,30.0,68,1.71,23.4,659.0,0.2,0.0,12,35.5,7.6,3600.0
2024-08-06,12,2447,31.2,64,2.21,23.5,745.0,0.2,0.0,70,37.0,7.4,3600.0
2024-08-06,13,2405,32.5,56,2.91,22.6,818.0,0.2,0.0,100,37.8,7.0,3600.0
2024-08-06,14,2197,30.9,61,3.01,22.4,535.0,1.3,0.0,100,34.5,7.1,3600.0
2024-08-06,15,2540,26.0,90,4.42,24.2,288.0,17.3,0.0,85,29.9,9.4,162.05
2024-08-06,16,3262,26.0,87,1.57,23.7,406.0,4.2,0.0,81,31.1,9.3,3600.0
2024-08-06,17,4292,26.2,84,2.09,23.3,366.0,0.5,0.0,56,30.8,8.5,3600.0
2024-08-06,18,820,25.7,82,3.0,22.4,273.0,2.4,0.0,89,29.3,6.1,3600.0
2024-08-06,19,636,25.3,85,1.8,22.5,126.0,0.4,0.0,100,29.6,5.8,2523.97
2024-08-06,20,460,23.8,94,3.75,22.8,6.0,1.4,0.0,100,27.3,6.2,0.0
2024-08-06,21,228,23.0,94,3.6,22.1,0.0,1.9,0.0,100,26.1,6.6,0.0
2024-08-06,22,165,22.3,95,2.97,21.5,0.0,3.4,0.0,100,25.4,5.9,0.0
2024-08-06,23,148,22.0,96,4.4,21.3,0.0,4.1,0.0,100,24.3,6.3,0.0
2024-08-07,0,130,22.2,98,4.84,21.8,0.0,5.5,0.0,100,24.5,10.0,0.0
2024-08-07,1,76,22.2,97,2.53,21.7,0.0,1.7,0.0,100,25.7,7.4,0.0
2024-08-07,2,74,22.0,98,2.19,21.7,0.0,1.1,0.0,100,25.6,4.7,0.0
2024-08-07,3,52,22.0,97,2.5,21.6,0.0,0.6,0.0,100,25.4,4.2,0.0
2024-08-07,4,55,22.0,97,2.48,21.5,0.0,0.0,0.0,100,25.4,4.4,0.0
2024-08-07,5,302,21.8,97,2.64,21.3,0.0,0.0,0.0,100,25.0,4.4,0.0
2024-08-07,6,945,21.0,95,4.17,20.1,0.0,0.1,0.0,100,22.8,6.7,0.0
2024-08-07,7,1801,20.6,93,4.25,19.4,14.0,0.4,0.0,100,22.0,7.3,0.0
2024-08-07,8,1959,20.2,91,4.81,18.6,43.0,0.1,0.0,100,20.9,8.1,0.0
2024-08-07,9,1311,19.8,90,5.41,18.1,116.0,0.7,0.0,100,19.9,9.4,181.56
2024-08-07,10,1185,19.7,86,5.88,17.2,216.0,0.1,0.0,100,19.2,10.4,0.0
2024-08-07,11,1356,20.2,82,5.52,17.1,265.0,0.0,0.0,100,19.9,10.1,0.0
2024-08-07,12,1458,21.2,78,5.06,17.2,315.0,0.0,0.0,100,21.1,9.7,0.0
2024-08-07,13,1202,22.4,74,4.94,17.5,465.0,0.0,0.0,100,22.6,9.2,1865.85
2024-08-07,14,1159,22.6,73,5.4,17.5,390.0,0.0,0.0,100,22.5,9.6,595.67
2024-08-07,15,1137,22.3,74,5.28,17.4,333.0,0.0,0.0,100,22.2,9.7,0.0
2024-08-07,16,2100,22.0,75,5.69,17.3,253.0,0.0,0.0,100,21.7,9.8,0.0
2024-08-07,17,3654,21.6,76,5.55,17.2,197.0,0.1,0.0,99,21.3,9.9,0.0
2024-08-07,18,4249,21.5,77,5.15,17.2,180.0,0.2,0.0,100,21.4,9.5,0.0
2024-08-07,19,3338,21.1,78,4.84,17.1,87.0,0.0,0.0,100,21.1,9.0,0.0
2024-08-07,20,2268,20.7,79,4.21,17.0,20.0,0.0,0.0,100,21.0,8.2,0.0
2024-08-07,21,1784,18.7,94,3.94,17.8,0.0,7.1,0.0,100,19.5,6.8,0.0
2024-08-07,22,1263,18.6,94,3.72,17.6,0.0,1.7,0.0,100,19.4,6.7,0.0
2024-08-07,23,828,18.5,95,3.11,17.6,0.0,4.6,0.0,100,19.7,6.2,0.0
2024-08-08,0,471,18.4,94,3.67,17.4,0.0,0.6,0.0,100,19.1,6.1,0.0
2024-08-08,1,214,18.2,94,2.65,17.2,0.0,0.4,0.0,100,19.4,6.2,0.0
2024-08-08,2,120,18.1,96,2.52,17.4,0.0,0.9,0.0,100,19.4,5.3,0.0
2024-08-08,3,93,18.1,96,3.26,17.4,0.0,0.6,0.0,100,19.1,5.1,0.0
2024-08-08,4,99,18.3,92,3.49,16.9,0.0,0.1,0.0,100,19.0,5.5,0.0
2024-08-08,5,295,18.4,94,3.55,17.5,0.0,0.0,0.0,100,19.3,5.5,0.0
2024-08-08,6,741,18.6,95,3.69,17.8,0.0,0.0,0.0,100,19.5,5.7,0.0
2024-08-08,7,1746,19.1,93,4.24,18.0,12.0,0.0,0.0,100,19.8,6.9,0.0
2024-08-08,8,3080,20.1,88,4.65,18.1,55.0,0.0,0.0,100,20.7,7.7,0.0
2024-08-08,9,2642,20.1,84,4.28,17.4,136.0,0.0,0.0,100,20.6,7.9,0.0
2024-08-08,10,1470,20.6,83,4.41,17.6,180.0,0.0,0.0,100,21.0,7.9,0.0
2024-08-08,11,574,21.1,83,4.73,18.1,222.0,0.4,0.0,100,21.6,8.4,0.0
2024-08-08,12,1282,22.2,80,5.6,18.6,296.0,0.1,0.0,100,22.4,9.8,0.0
2024-08-08,13,1591,22.0,83,6.04,19.0,220.0,0.1,0.0,100,22.3,10.3,0.0
2024-08-08,14,1812,22.3,83,5.68,19.2,231.0,0.2,0.0,100,22.9,10.3,0.0
2024-08-08,15,1690,22.9,82,6.2,19.7,180.0,0.0,0.0,100,23.4,11.1,0.0
2024-08-08,16,1720,23.3,82,6.74,20.1,183.0,0.1,0.0,100,23.7,11.5,0.0
2024-08-08,17,2420,22.9,85,5.5,20.1,110.0,0.0,0.0,100,23.9,11.5,0.0
2024-08-08,18,2272,22.5,87,5.6,20.2,41.0,0.1,0.0,100,23.5,9.6,0.0
2024-08-08,19,1486,22.4,89,5.02,20.5,20.0,0.5,0.0,100,23.9,9.1,0.0
2024-08-08,20,924,22.0,95,4.3,21.1,8.0,0.8,0.0,100,24.2,8.1,0.0
2024-08-08,21,722,20.6,95,4.85,19.7,0.0,0.2,0.0,100,21.8,7.8,0.0
2024-08-08,22,762,20.5,96,4.65,19.8,0.0,0.2,0.0,100,21.8,7.9,0.0
2024-08-08,23,532,20.9,96,4.41,20.2,0.0,0.4,0.0,100,22.6,7.7,0.0
2024-08-09,0,425,22.0,97,4.1,21.4,0.0,0.0,0.0,100,24.5,7.3,0.0
2024-08-09,1,227,22.8,97,4.03,22.2,0.0,0.4,0.0,100,25.7,7.0,0.0
2024-08-09,2,122,23.0,95,4.17,22.1,0.0,1.4,0.0,100,25.9,7.0,0.0
2024-08-09,3,86,23.5,95,4.6,22.6,0.0,0.2,0.0,100,26.4,7.3,0.0
2024-08-09,4,92,23.1,96,3.58,22.4,0.0,0.5,0.0,100,26.4,7.4,0.0
2024-08-09,5,251,22.2,98,4.07,21.8,0.0,1.2,0.0,100,24.9,7.5,0.0
2024-08-09,6,766,22.4,97,6.75,21.9,0.0,0.2,0.0,100,23.7,10.5,0.0
2024-08-09,7,1479,22.8,95,6.94,21.9,10.0,0.2,0.0,100,24.0,11.6,0.0
2024-08-09,8,2567,22.4,95,5.64,21.6,66.0,7.5,0.0,100,24.2,12.4,0.0
2024-08-09,9,2253,24.7,89,8.51,22.8,201.0,0.4,0.0,100,25.7,16.0,402.64
2024-08-09,10,1936,24.9,88,6.99,22.8,242.0,0.5,0.0,100,26.6,15.9,836.18
2024-08-09,11,2073,27.4,80,8.86,23.6,413.0,0.1,0.0,100,28.7,14.2,3600.0
2024-08-09,12,2378,28.3,73,11.02,22.9,606.0,0.0,0.0,97,28.2,17.5,3600.0
2024-08-09,13,2403,28.0,75,12.29,23.1,802.0,3.1,0.0,97,28.0,20.5,3600.0
2024-08-09,14,2373,28.4,75,11.62,23.5,646.0,0.5,0.0,97,28.5,21.2,3600.0
2024-08-09,15,2671,28.1,76,11.82,23.4,541.0,0.1,0.0,100,27.6,19.7,3600.0
2024-08-09,16,3254,27.1,79,10.13,23.0,327.0,1.2,0.0,100,27.3,19.5,1457.66
2024-08-09,17,3848,24.6,89,8.02,22.7,166.0,2.7,0.0,100,25.8,17.8,0.0
2024-08-09,18,2134,24.9,91,7.09,23.4,48.0,2.2,0.0,99,27.0,13.1,0.0
2024-08-09,19,1699,25.0,90,6.72,23.2,44.0,0.8,0.0,95,27.1,12.5,0.0
2024-08-09,20,1373,24.6,91,6.01,23.1,18.0,0.1,0.0,92,27.1,10.7,0.0
2024-08-09,21,758,24.7,91,5.59,23.2,0.0,0.1,0.0,98,27.4,9.8,0.0
2024-08-09,22,843,24.2,93,5.32,23.0,0.0,0.2,0.0,100,27.0,9.0,0.0
2024-08-09,23,747,24.0,94,4.61,23.0,0.0,0.1,0.0,100,27.1,8.4,0.0
2024-08-10,0,627,23.6,96,4.0,22.8,0.0,0.2,0.0,100,26.9,7.4,0.0
2024-08-10,1,486,23.3,97,3.7,22.9,0.0,0.8,0.0,100,26.8,6.4,0.0
2024-08-10,2,399,23.3,97,3.85,22.8,0.0,0.0,0.0,60,26.7,6.1,0.0
2024-08-10,3,248,23.1,97,3.16,22.5,0.0,0.0,0.0,95,26.7,6.1,0.0
2024-08-10,4,133,23.0,94,2.86,22.1,0.0,0.0,0.0,0,26.5,5.0,0.0
2024-08-10,5,160,22.3,94,2.72,21.3,0.0,0.0,0.0,0,25.5,4.6,0.0
2024-08-10,6,495,21.7,92,3.05,20.4,0.0,0.0,0.0,4,24.2,4.8,0.0
2024-08-10,7,1094,21.7,89,3.41,19.8,37.0,0.0,0.0,0,23.7,5.0,1220.88
2024-08-10,8,2115,22.5,84,2.72,19.7,183.0,0.0,0.0,0,24.8,5.2,3600.0
2024-08-10,9,3682,24.3,78,3.16,20.1,368.0,0.0,0.0,0,26.6,6.0,3600.0
2024-08-10,10,5019,25.8,70,3.28,19.8,554.0,0.0,0.0,0,27.9,6.5,3600.0
2024-08-10,11,5985,27.2,58,3.94,18.1,709.0,0.0,0.0,0,29.0,7.5,3600.0
2024-08-10,12,5978,27.8,53,4.39,17.2,818.0,0.0,0.0,1,29.5,8.4,3600.0
2024-08-10,13,6117,28.2,52,4.4,17.5,855.0,0.0,0.0,5,30.2,8.5,3600.0
2024-08-10,14,5526,29.0,49,4.41,17.2,843.0,0.0,0.0,27,30.8,8.3,3600.0
2024-08-10,15,4681,29.3,49,4.87,17.3,744.0,0.0,0.0,7,30.4,9.0,3600.0
2024-08-10,16,3984,29.4,47,5.06,17.0,678.0,0.0,0.0,19,29.9,8.8,3600.0
2024-08-10,17,4059,29.1,46,4.83,16.4,533.0,0.0,0.0,3,28.8,8.7,3600.0
2024-08-10,18,3973,28.4,51,3.55,17.3,375.0,0.0,0.0,9,29.1,8.1,3600.0
2024-08-10,19,3508,26.9,59,2.25,18.2,189.0,0.0,0.0,12,28.7,5.6,3600.0
2024-08-10,20,2642,24.4,63,2.28,17.0,43.0,0.0,0.0,86,25.7,3.5,1895.09
2024-08-10,21,1944,24.0,71,2.38,18.5,0.0,0.0,0.0,98,26.0,4.1,0.0
2024-08-10,22,1529,23.5,74,2.63,18.5,0.0,0.0,0.0,88,25.3,4.0,0.0
2024-08-10,23,1239,22.7,72,2.94,17.3,0.0,0.0,0.0,73,23.8,4.7,0.0
2024-08-11,0,951,21.5,71,2.47,15.9,0.0,0.0,0.0,49,22.2,4.6,0.0
2024-08-11,1,679,20.7,71,2.61,15.2,0.0,0.0,0.0,11,21.1,4.0,0.0
2024-08-11,2,472,20.2,71,2.76,14.7,0.0,0.0,0.0,71,20.4,4.5,0.0
2024-08-11,3,347,20.2,70,2.3,14.6,0.0,0.0,0.0,100,20.6,4.5,0.0
2024-08-11,4,211,20.1,71,2.69,14.7,0.0,0.0,0.0,51,20.3,4.3,0.0
2024-08-11,5,175,19.5,75,2.15,15.0,0.0,0.0,0.0,42,20.0,4.3,0.0
